,V00,V1_1,V1_2,V1_3,V1_4,V1_5,V2_1,V2_2,V2_3,groep_split,V3_Codes,V3,V4_1,V4_2,V5_1,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_8,V5_9,V6a,V6b,V7_1,V7_2,V7_3,V7_4,V7_5,id,Opmerkingen,Opmerkingen_Codes,Cijfer,GESLACHT2,OPLEID_HER,IOPOL2023,stedc,nielsen_4,LFT5,lft_weging_Niels,weging_totaal_pol
166,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,B,0,Door vergroenen van tuinen daalt de temperatuur. Daarnaast vangen groene tuinen meer regenwaterr op,4,4,6,6,6,6,7 Is heel erg competent,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Een beetje mee eens,Mee eens,38F62965-562E-43AA-BE3A-B1047ACF0F71,,,7,Vrouw,midden,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.9871332926090284
167,Ja,Neutraal,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,B,0,Pleidooi voor vergroenen ipv tegels in tuinen ivm effect op temperatuur (verlaging) en (grond) water /- meer absorptie en bergingsvermogen. Overheid zou hier meer op moeten sturen (beleidsmaatregel klimaat).,6,6,4,7 Is helemaal niet oprecht,6,6,6,6,6,5,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee eens,Mee oneens,Neutraal,A708B738-24E4-47C2-9B71-4C4945C8B58F,"Mooi onderwerp. Oneens dat financiële steun helpt. Hulp in de tuin(aanleg) is een betere optie. ;-) En ipv meer beleid, meer goede voorbeelden (oa woningbouwvereniging en in de openbare ruimte). 

Zie initiatief in Leiden: ‘samen aan de slag’. 

Daar vroeg u niet naar, maar ik geef het u toch mee.",,8,Vrouw,hoog,D66,Zeer sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.3996553814859745
168,Ja,Mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee eens,Een beetje mee oneens,Mee oneens,D,0,"Vergroenen van de tuinen is goed voor klimaat, afwatering en temperatuur",5,3,5,6,6,6,5,6,5,5,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Mee eens,Mee oneens,Mee oneens,Mee eens,D1C8C270-885E-43CF-BF6A-C7A3E537A5C3,,,7,Vrouw,hoog,D66,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.2537400648567247
169,Ja,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,C,0,invloed van vergroening -met name tuinen- op temperatuur (plaatselijke opwarming) en invloed op afwatering (buffering regen/capaciteit riool).,4,5,2,6,6,5,6,5,5,6,6,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Helemaal mee eens,Helemaal mee oneens,Neutraal,Neutraal,D3A1BD2E-7968-4EBA-BCE3-94FD927FAD41,"Wij hebben een kleine tuin -meer een buitenkamer- en is idd qua oppervlak in ruime mate betegeld. Echter, er staan veel planten en kruiden in potten, de randen zijn open en wild begroeiden de 'wanden' -bijna- volledig begroeid met klimpop en een gouden regen. Naast de zeer grote Gouden Regen staan ook twee boompjes in de tuin. als je naar buiten kijkt is de tuin wellustig groen. Er is ook een composthoop (sculptuur) annex insectenhotel. Wij hebben trouwens ook groene daken (en zonnepanelen).",,6,Man,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.9116764967229414
170,Ja,Mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,D,0,"Het artikel gaat over de positieve effecten van vergroten van groene zone's  in de grote steden, dit heeft met name effect op verlagen temperatuur en meer vasthouden van water",4,4,5,6,6,6,6,6,6,6,6,Nee,,Mee eens,Mee eens,Neutraal,Neutraal,,C0FE2F33-03A3-4C55-B19C-E3B4A29B1A43,,,8,Man,hoog,D66,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.922901518
171,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Helemaal mee eens,Een beetje mee eens,Helemaal mee oneens,A,0,"Dat ""tegelwippen"" diverse voordelen voor onze omgeving heeft. Van directe voorkoming van uitdroging van de bodem, tot minder hittestress in de steden, tot het riool dat ontzien wordt met pieken in de regenval. De voordelen voor de biodiversiteit werden nog niet eens benoemd!",3,3,6,6,6,6,6,6,6,6,6,Nee,,Mee eens,Helemaal mee eens,Mee oneens,Mee oneens,,A73C3822-FD75-4467-9F98-DE647F51E708,Het verbaast me dat jullie opleidingsniveau van de respondenten niet uitgevraagd hebben.,,10,Man,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,0.8721607104011451
172,Ja,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Neutraal,Een beetje mee eens,Mee eens,Neutraal,Mee oneens,C,0,"Vergroenen van tuinen als middel tegen klimaatveranderingen, met name in stedelijke omgevingen",3,3,4,3,4,3,4,3,6,4,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee oneens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Neutraal,0FE60E10-11DD-4692-BE35-81716C380966,ik zou een definitie van een tuin toevoegen. hoe verhoud zich dit tot dakterras of balkon,,7,Man,hoog,VVD,Zeer sterk stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.0423181260816656
173,Ja,Een beetje mee oneens,Mee eens,Een beetje mee oneens,Mee oneens,Mee eens,Helemaal mee eens,Mee eens,Een beetje mee oneens,B,0,"Tegeltjes eruit, groene voorzieningen erin, bij mijn gemeente Leiden is men al tijden hiermee bezig.",6,6,6,6,6,6,5,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Neutraal,Mee eens,Mee eens,Neutraal,ADD9ED92-3545-41D8-9E99-C8D481BC3F6D,"Geen vragen in deze, ik weet wel zeker dat onze tuin en omgeving over heel erg veel planten, struiken , alsmede (hoge) bomen beschikt, met in de zomer veel blad aan de bomen, die ons schaduw geeft en
c02-uitstoot probeert omlaag te krijgen voor deze wereld.",,9,Vrouw,midden,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.9871332926090284
174,Ja,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Een beetje mee eens,Mee eens,Mee eens,Helemaal mee oneens,C,0,Over het effect van vergroenen van je tuin op factoren als temperatuur en waterkunde,3,3,6,6,5,6,6,6,5,6,6,Nee,,Mee eens,Een beetje mee eens,Een beetje mee oneens,Neutraal,,E7BAD92B-AFA6-419D-98FF-173A21D6DC31,,,9,Man,hoog,D66,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,0.9978642477416712
175,Ja,Een beetje mee eens,Mee eens,Een beetje mee oneens,Mee oneens,Helemaal mee eens,Mee eens,Mee eens,Mee oneens,A,0,"Groene tuinen dragen bij aan een lagere temperatuur in een stad, en nemen meer water op, wat goed is de voor gevolgen van klimaatverandering",2,4,4,6,6,6,6,5,5,7 Geeft heel veel om de maatschappij,6,Nee,,Mee eens,Mee eens,Mee oneens,Mee eens,,BAAD5EDA-BBE7-4DA7-8681-E37C245276F9,,,10,Man,midden,Volt,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,2.030803297414861
176,Ja,Neutraal,Mee eens,Helemaal mee eens,Mee eens,Mee eens,Helemaal mee eens,Een beetje mee eens,Een beetje mee oneens,C,0,"In steden warmer dan platteland, temperatuur kan met 0,5 graden omlaag door groen ipv stenen",4,5,4,5,5,5,6,5,5,5,6,Nee,,Een beetje mee eens,Mee eens,Een beetje mee oneens,Mee eens,,D52D5B53-2DE3-4D0E-A5C3-D54A147DF421,,,10,Vrouw,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.0958031897610347
177,Ja,Neutraal,Mee eens,Mee eens,Neutraal,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,A,0,Over vergroening van tuinen in de stad. En welke effecten dat heeft op de temperatuur.,4,5,4,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,5,7 Maakt zich heel veel zorgen om de maatschappij,4,7 Is heel erg intelligent,Nee,,Mee eens,Helemaal mee eens,Helemaal mee oneens,Neutraal,,0359C402-4BB7-4CB0-A626-E5AA2E3E75B1,,,7,Vrouw,hoog,BBB,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.440169675422221
178,Ja,Een beetje mee oneens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,A,1,"het was interessant, makkelijk te lezen en niet te lang. top.",5,5,6,7 Is helemaal niet oprecht,7 Is heel erg deskundig,6,6,7 Is heel erg eerlijk,6,6,6,Nee,,Mee eens,Mee eens,Een beetje mee oneens,Mee eens,,95B59603-181E-4412-AD93-275460ABD37E,,,10,Vrouw,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,1.0958031897610347
179,Ja,Neutraal,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee oneens,B,0,Over het mogelijke effect op de temperatuur door het vergroenen van tuinen in de stad.,4,3,4,5,5,5,5,6,5,5,5,Nee,,Neutraal,Een beetje mee eens,Een beetje mee oneens,Een beetje mee eens,,BAA1A229-94F0-42C7-A56D-3DA14DD72D59,,,8,Man,hoog,PVV,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.228273342619465
180,Ja,Mee oneens,Helemaal mee eens,Een beetje mee eens,Mee oneens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee oneens,B,1,Wij hebben een groene tuin,5,5,4,6,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,6,7 Maakt zich heel veel zorgen om de maatschappij,6,1 Is helemaal niet intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Helemaal mee eens,Mee oneens,Mee eens,Helemaal mee eens,520659CC-36A0-46F1-B40C-3F4C0FC9AC17,,,8,Vrouw,laag,D66,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.0376276499571877
181,Ja,Mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,B,0,Nederlandse steden kunnen koeler worden door meer groen in tuinen te hebben.,3,5,6,5,6,5,6,5,6,5,6,Nee,,Mee eens,Mee eens,Een beetje mee oneens,Mee oneens,,55FBB28C-7DDF-438E-926D-A2A81F5BEEB3,,,8,Man,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,0.8721607104011451
182,Ja,Mee eens,Mee eens,Mee eens,Helemaal mee eens,Neutraal,Mee eens,Neutraal,Mee oneens,B,0,"Dat groenere tuinen bijdragen aan het verlagen van de temperatuur, vooral in steden. Daarnaast zorgt het er ook voor dat er minder wateroverlast is, omdat er meer water naar de groene tuin en minder water richting het riool gaat.",3,5,4,6,5,5,5,5,5,5,6,Nee,,Mee eens,Een beetje mee eens,Een beetje mee eens,Neutraal,,A5265149-B6D4-4292-A606-449FD986FE5E,,,7,Vrouw,hoog,D66,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.2537400648567247
183,Ja,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Neutraal,Een beetje mee oneens,Mee oneens,Neutraal,C,0,Dat de tuinen bijdragen aan een verlaging van de temperatuur. In de stad ligt de temperatuur hoger dan in het platteland,3,2,6,5,6,6,5,4,7 Maakt zich heel veel zorgen om de maatschappij,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Een beetje mee eens,Mee oneens,Mee oneens,Een beetje mee eens,D1E697C8-C022-4B6C-B8F4-F5F84A5483F2,,,8,Vrouw,hoog,"Nee, ik heb niet gestemd",Zeer sterk stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,1.1746977306099367
184,Ja,Een beetje mee eens,Neutraal,Een beetje mee eens,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,Helemaal mee eens,B,0,Vergroening van tuinen in steden en de temperatuursverandering die dat teweeg zou kunnen brengen.,4,4,4,4,4,3,4,4,4,4,4,Nee,,Mee oneens,Mee oneens,Een beetje mee eens,Neutraal,,2754DBBA-8B29-4A9C-8C53-C20503E998A7,,,7,Man,midden,Forum voor Democratie,Zeer sterk stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.346337534609396
185,Ja,Mee eens,Helemaal mee eens,Mee eens,Neutraal,Helemaal mee eens,Mee eens,Mee eens,Mee oneens,A,0,Het aanpassen van tuinen (en openbare ruimten) naar meer groen om de temperatuur te verlagen,4,4,5,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,7 Is heel erg eerlijk,6,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Helemaal mee eens,Mee eens,Mee oneens,Mee eens,Mee eens,9A132497-86F5-4FA7-8145-97CA3C8EA7CA,,,9,Vrouw,midden,VVD,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.128587747346252
186,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee oneens,B,0,Als je veel groen hebt in de tuin en weinig tegels dan kan dat een heel stuk schelen mbt temperatuur in de stad. Het is daar altijd veel warmer als op het platteland. Ook door groen is de waterafvoer op het riool een stuk minder. Dus geen tegels maar groen in de tuin,4,4,4,6,6,6,6,7 Is heel erg eerlijk,6,5,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Helemaal mee eens,Mee eens,Een beetje mee oneens,Neutraal,Een beetje mee eens,0F21C1C3-258E-4736-AD86-D8F7F7DD904C,,,9,Vrouw,midden,VVD,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.128587747346252
187,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,B,1,Ik herken de inhoud van het artikel. Hier in Leiden zijn ze al bezig met het weghalen van tegels in de volkswijk en het had ook al effect op de natuur. En het is natuurlijk een goed signaal dat de landelijke tegelverwijderactie zo'n succes is.,5,5,6,6,6,7 Is heel erg betrouwbaar,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Nee,,Mee eens,Mee eens,Mee oneens,Mee eens,,6E24EAEC-82FC-445D-8AE1-157E96182555,,,8,Man,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.9116764967229414
188,Ja,Neutraal,Mee eens,Een beetje mee eens,Mee oneens,Een beetje mee eens,Helemaal mee oneens,Helemaal mee oneens,Mee eens,C,0,Groen in de tuin is beter dan tegels,5,5,5,5,6,5,5,5,6,6,6,Nee,,Neutraal,Neutraal,Neutraal,Neutraal,,201601BD-D218-42D7-8E6B-363F92CBB779,,,7,Vrouw,midden,VVD,Weinig stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.186911110735494
189,Ja,Mee oneens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,Mee eens,Een beetje mee eens,Helemaal mee oneens,A,0,Vergroenen van tuinen in de grote steden doet de temperatuur in die grote steden 's nachts dalen met een aantal 10-den van graden. Tegels eruit groen erin en de stadsbewoner krijgt weer zin in,5,5,6,7 Is helemaal niet oprecht,6,6,7 Is heel erg competent,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Een beetje mee eens,Neutraal,F08B41A3-9F41-4D88-8090-BBE911F18311,Leuk om in te vullen en te reageren,,9,Vrouw,hoog,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.2233371769720087
190,Ja,Neutraal,Mee oneens,Een beetje mee oneens,Een beetje mee oneens,Een beetje mee eens,Mee oneens,Een beetje mee oneens,Mee eens,A,0,Temperatuur verlaging door groenere tuinen.,5,5,5,3,3,3,5,3,4,5,3,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Mee oneens,Een beetje mee eens,Mee eens,Helemaal mee oneens,20798155-3F9D-4987-A515-37F2633A86C2,,,7,Man,midden,PVV,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.5551208711816675
191,Ja,Een beetje mee oneens,Neutraal,Mee eens,Mee eens,Een beetje mee oneens,Mee oneens,Een beetje mee eens,Een beetje mee eens,D,0,Vergroenen van de tuinen,6,1 Formeel,7 Is heel erg gevoelig,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Neutraal,Mee eens,96F36DD4-97AE-473F-A0B4-72FCF6BC1656,,,8,Vrouw,laag,ChristenUnie,Sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.0434392411289777
192,Ja,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,Helemaal mee eens,Een beetje mee eens,Neutraal,Een beetje mee eens,B,1,Goed artikel; gaat over het vergroenen van tuinen en de positieve effecten hiervan. Wat ik hierin mis is dat dit vrijwel geen effect zal hebben op het grondwaterpeil.,5,5,4,6,6,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,5,7 Is heel erg intelligent,Nee,,Mee eens,Mee eens,Neutraal,Mee eens,,32C2A5A7-C0AC-4520-A394-B99E3FB10ECE,,,8,Man,laag,"Nee, ik heb niet gestemd",Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.7423282885241764
193,Ja,Een beetje mee eens,Neutraal,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens,C,0,"Het artikel ging over een onderzoek naar stadstuinen, waarin blijkt dat als er genoeg 'groen' in de tuin wordt gebruikt de temperatuur in de stad omlaag kan. Het blijkt dus dat het tot wel 2 graden warmer kan zijn in de stad, dan op het platteland.",4,4,4,4,2,3,2,2,1 Maakt zich totaal geen zorgen om de maatschappij,2,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee oneens,Neutraal,Mee eens,Neutraal,Helemaal mee oneens,414DD162-FE38-4B4B-A44D-E16CBBAC5E24,,,9,Man,hoog,Forum voor Democratie,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.3061508326373719
194,Ja,Mee oneens,Mee eens,Een beetje mee eens,Mee oneens,Neutraal,Helemaal mee eens,Neutraal,Helemaal mee oneens,A,,,4,6,4,6,4,6,6,6,6,4,4,Ja,In mijn tuin is de grond vooral beplant (groen),Helemaal mee eens,Mee eens,Mee oneens,Mee eens,Helemaal mee oneens,81FB057B-6EA5-423E-BF05-FE3F11A861D4,,,9,Vrouw,midden,"Nee, ik heb niet gestemd",Sterk stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.1128899825004623
195,Ja,Mee oneens,Een beetje mee oneens,Mee oneens,Mee oneens,Een beetje mee eens,Neutraal,Een beetje mee oneens,Een beetje mee eens,C,0,Over dat de temperatuur in de stad gemiddeld warmer is dan op het platteland,3,3,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,D6A858FB-B040-4E63-A882-788482CC2D4A,,,7,Vrouw,midden,VVD,Sterk stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,1.0540196414473268
196,Ja,Een beetje mee eens,Mee eens,Een beetje mee eens,Mee oneens,Helemaal mee eens,Mee eens,Mee eens,Een beetje mee oneens,C,0,Een groene tuin heeft effect op de temperatuur. Het is ook beter voor de waterhuishouding,3,5,4,5,5,6,5,6,5,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Mee oneens,Een beetje mee eens,Een beetje mee eens,387A8D6D-6AC4-4CE4-A7EB-8E944E6C974F,,,10,Man,laag,GroenLinks-PvdA,Matig stedelijk,"West (UT, NH, ZH)",65,65+,0.6766344914894794
197,Ja,Helemaal mee oneens,Mee eens,Mee eens,Helemaal mee oneens,Een beetje mee eens,Neutraal,Een beetje mee eens,Een beetje mee oneens,B,0,De invloed van verstedelijking/groen op lokaal klimaat,5,7 Informeel,5,7 Is helemaal niet oprecht,7 Is heel erg deskundig,6,6,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,5,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral betegeld,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,Helemaal mee eens,Helemaal mee eens,7138EA0D-3E99-4A0F-9F9B-1730E4AADCD6,,,10,Vrouw,hoog,PVV,Matig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.5432314603140038
198,Ja,Een beetje mee eens,Mee eens,Mee eens,Neutraal,Mee eens,Mee eens,Helemaal mee eens,Helemaal mee oneens,C,0,"Het artikel ging over hoe belangrijk het is om de tuinen in steden te vergroenen. Meer planten, minder tegels. Hierdoor kan de gemiddelde temperatuur in de stad dalen en wordt hemelwater beter afgevoerd.",2,4,4,6,6,6,6,6,4,6,4,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Een beetje mee oneens,Een beetje mee oneens,Mee oneens,752D0CB9-3B4E-4A7C-ACB4-3C9F0D0C1F70,,,8,Man,hoog,NSC,Matig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.1147076266360598
199,Ja,Mee oneens,Mee eens,Een beetje mee oneens,Helemaal mee oneens,Mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,B,0,Meer groen (bomen en struiken) in steden,4,4,4,4,4,5,4,5,5,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,Mee eens,EA28B797-374F-4B1A-AD31-60A88873A2AE,,,7,Vrouw,laag,SP,Matig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.2791326820907758
200,Ja,Een beetje mee eens,Mee eens,Neutraal,Mee oneens,Mee eens,Mee eens,Een beetje mee eens,Mee oneens,B,1,"Het lijkt me heel plausibel, in mijn dorp zijn er veel te veel tegeltuinen....Groene tuinen ziet er ook veel beter en gezelliger uit. ... Mits men ze (redelijk) onderhoudt.",5,5,6,6,5,5,5,5,6,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,Helemaal mee oneens,81973265-A527-4B17-9C79-295D9A142623,,,8,Vrouw,midden,D66,Weinig stedelijk,"West (UT, NH, ZH)",65,65+,1.1294076982635581
201,Ja,Neutraal,Neutraal,Een beetje mee oneens,Een beetje mee oneens,Neutraal,Een beetje mee oneens,Neutraal,Een beetje mee oneens,C,1,zou mooi zijn maar of het haalbaar is,4,4,4,5,4,5,4,4,4,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,Neutraal,96F3F8A5-BAAE-47A1-865F-FD28CF316B37,,,8,Man,laag,BBB,Weinig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.9100883252626186
202,Ja,Neutraal,Mee eens,Neutraal,Mee oneens,Mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens,A,0,"Meer groene tuinen, planten en bomen in de straat en overal. Minder tegels.",1 Zakelijk,1 Formeel,4,4,4,2,4,4,7 Maakt zich heel veel zorgen om de maatschappij,4,4,Nee,,Helemaal mee oneens,Neutraal,Helemaal mee eens,Neutraal,,460F4297-1C4F-47A4-98E9-1D462CCD29F2,,,10,Vrouw,hoog,PVV,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.4772864815853979
203,Ja,Mee oneens,Een beetje mee oneens,Een beetje mee eens,Een beetje mee oneens,Een beetje mee eens,Mee eens,Helemaal mee oneens,Een beetje mee oneens,A,,,4,7 Informeel,2,5,2,6,6,3,3,2,6,Nee,,Een beetje mee eens,Neutraal,Neutraal,Mee oneens,,2C03B0DE-A900-49EE-9B5D-7E11EEA0FEBA,,,6,Man,midden,NSC,Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.3501619228064483
204,Ja,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Neutraal,Helemaal mee oneens,C,0,De invloed van het vergroenen van tuinen op klimaatproblematiek in steden,3,5,3,5,5,6,6,5,6,4,7 Is heel erg intelligent,Nee,,Een beetje mee eens,Mee eens,Mee oneens,Helemaal mee oneens,,95AADC59-CF04-4F0D-864C-9BBC93B1F804,,,7,Man,hoog,"Nee, ik heb niet gestemd",Zeer sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,0.9349536639501813
205,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee oneens,Een beetje mee eens,Helemaal mee eens,Een beetje mee eens,Mee oneens,B,0,Vergroenen van tuinen om temperatuur in steden te verlagen,5,6,4,5,5,6,6,5,5,6,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Mee oneens,Een beetje mee eens,Mee oneens,BF86828C-39EA-4424-982B-1EF998513D75,,,7,Man,hoog,CDA,Zeer sterk stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,1.148987272324621
